CompiledGCCStatus,RunStatus,Runtime,FileName,Path,FileSize,OutLines
"Yes","0","0",".007515077","Modular_Exponentiation_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1561","0"
"Yes","0","0",".145965792","StyleGAN3_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3863","0"
"Yes","0","0",".107518015","Binary_Indexed_Tree_for_Path_Queries_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4300","0"
"No","1","N/A","0","Distance_Point_to_Line_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2116","0"
"Yes","0","0",".007803502","ChaCha8_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2653","0"
"No","1","N/A","0","Hough_Transform_Circle_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2810","0"
"Yes","0","0",".015275917","Graph_Sampling_via_Random_Edge_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2163","0"
"Yes","0","0",".058307349","Dice_Loss_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1326","0"
"Yes","0","0",".009217544","Trivium_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3649","0"
"Yes","0","0",".313496267","Metropolis_Hastings_Random_Walk_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2704","0"
"Yes","0","139","3.456390355","Minimum_Edge_Cover_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7488","0"
"No","1","N/A","0","k_d_Tree_k=2_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5263","0"
"Yes","0","139",".363154942","Bayesian_Neural_Network_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4901","0"
"Yes","0","0",".107903098","Inverse_Discrete_Cosine_Transform_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1852","0"
"No","1","N/A","0","Method_of_Lines_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3542","0"
"Yes","0","0","1.260141209","Speculative_Decoding_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4092","0"
"Yes","0","0",".052587362","Graph_Spanner_Computation_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4955","0"
"Yes","0","0",".007734922","DeepCoder_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4007","0"
"Yes","0","0",".122262179","Matrix_Inversion_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3967","0"
"Yes","0","0",".008219504","AES_128_OFB_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","8131","0"
"No","1","N/A","0","Program_Synthesis_via_Gradient_Descent_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4776","0"
"Yes","0","0",".005691498","ISAP_KA_128_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4796","0"
"Yes","0","0",".007132233","Path_Counting_in_DAG_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3730","0"
"Yes","0","0",".101997582","Adams_Bashforth_Method_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3718","0"
"Yes","0","139",".464559728","Batch_Normalization_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5230","0"
"Yes","0","0",".278620905","Bayesian_Linear_Regression_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6370","0"
"Yes","0","0",".285599120","Delaunay_Triangulation_n=50_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","9502","0"
"Yes","0","0",".133441789","Conjugate_Gradient_Kernel_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3823","0"
"No","1","N/A","0","Linear_SVM_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4181","0"
"No","1","N/A","0","Canny_Edge_Detector_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5343","0"
"Yes","0","0",".253448652","Planar_Graph_Embedding_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4514","0"
"Yes","0","124","5.002120961","Diffusion_Model_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5519","0"
"No","1","N/A","0","Power_Iteration_for_PageRank_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4798","0"
"Yes","0","124","5.001857879","Binomial_Option_Pricing_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4119","0"
"Yes","0","0",".055107142","Power_Law_Graph_Generation_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4804","0"
"Yes","0","0",".005618239","LOKI89_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5590","0"
"Yes","0","0",".006179687","Skipjack_ECB_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","11014","0"
"Yes","0","0",".120150443","Geometric_Heat_Flow_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3091","0"
"No","1","N/A","0","Discrete_Fourier_Transform_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1920","0"
"Yes","0","0",".008047618","Hole_Detection_in_Polygon_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2481","0"
"Yes","0","0",".008593316","Rectangle_Intersection_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3861","0"
"Yes","0","0",".103561440","Backward_Differentiation_Formula_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4132","0"
"Yes","0","0",".052878974","Scaling_Transformation_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1886","0"
"Yes","0","0",".394465911","Evolution_Strategies_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5691","0"
"Yes","0","134",".108254037","Hierarchical_Clustering_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6449","0"
"No","1","N/A","0","Velocity_Verlet_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4035","0"
"Yes","0","139",".203789373","Configuration_Interaction_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3862","0"
"No","1","N/A","0","RBF_SVM_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5829","0"
"Yes","0","0",".008253865","AES_128_XTS_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","12524","0"
"Yes","0","0",".006169875","RC4A_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3317","0"
"Yes","0","0",".012399501","Tree_DP_for_Independent_Set_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3608","0"
"Yes","0","0",".006772883","Matrix_Exponentiation_for_Fibonacci_Numbers_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2700","0"
"Yes","0","0",".005791945","Trial_Division_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3210","0"
"No","1","N/A","0","Polygon_Triangulation_Ear_Clipping_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4432","0"
"Yes","0","0",".005881173","Dynamic_Shortest_Path_Recalculation_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4968","0"
"Yes","0","0",".008603500","Convex_Hull_n_<=_100_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3111","0"
"Yes","0","0",".005921267","Discrete_Logarithm_via_Baby_Step_Giant_Step_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3348","0"
"Yes","0","0",".149679044","DeepWalk_Embedding_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5285","0"
"No","1","N/A","0","Ensemble_Averaging_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2149","0"
"Yes","0","139",".349152161","RMSProp_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1892","0"
"Yes","0","139",".102269641","Edmonds_Karp_Maximum_Flow_Algorithm_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2570","0"
"No","1","N/A","0","Polygon_Intersection_m=10,n=10_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5093","0"
"No","1","N/A","0","Adagrad_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5838","0"
"Yes","0","0",".122419221","Stochastic_Gradient_Descent_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3814","0"
"Yes","0","0",".188896137","Point_Rotation_2D_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2884","0"
"No","1","N/A","0","Richardson_Extrapolation_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5336","0"
"Yes","0","0",".005635544","Skipjack_80_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4386","0"
"Yes","0","139",".221216619","Adaptive_Step_Runge_Kutta_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4947","0"
"Yes","0","0",".007971669","Serpent_ECB_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4496","0"
"Yes","0","0",".010087576","Strongly_Connected_Components_Condensation_Graph_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3806","0"
"Yes","0","0",".006433132","Dynamic_Programming_Optimization_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4625","0"
"Yes","0","0",".005970339","Berlekamp_Massey_Algorithm_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3319","0"
"Yes","0","0",".155804953","Progressive_GAN_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","8636","0"
"Yes","0","124","5.001817530","Strong_Lucas_Test_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5172","0"
"No","1","N/A","0","Non_Negative_Matrix_Factorization_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7742","0"
"Yes","0","0",".008021960","Reachability_Query_via_BFS_DFS_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3653","0"
"Yes","0","0",".010902166","Min_Cost_Max_Flow_Successive_Shortest_Path_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3654","0"
"Yes","0","0",".008062654","Bitwise_Sieve_of_Eratosthenes_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2532","0"
"Yes","0","0",".005520757","Elliptic_Curve_Method_ECM_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3645","0"
"Yes","0","136",".105179154","ARIA_XTS_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7884","0"
"No","1","N/A","0","Trapezoidal_Rule_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1341","0"
"Yes","0","0","1.976511742","LeNet_5_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7634","0"
"No","1","N/A","0","R_FCN_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","9909","0"
"Yes","0","0",".007933757","Carmichael_Function_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2498","0"
"Yes","0","0",".008156650","Traveling_Salesman_Held_Karp_DP_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6123","0"
"No","1","N/A","0","Adams_Moulton_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3282","0"
"Yes","0","0",".006252343","DES_CBC_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","13390","0"
"Yes","0","0",".370514255","Autoencoder_Dimensionality_Reduction_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4796","0"
"Yes","0","0",".350789846","Triangle_Circumcenter_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2816","0"
"Yes","0","0",".256388899","Jacobian_Matrix_Geometry_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3707","0"
"Yes","0","134",".078623609","Highway_Hierarchies_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","8057","0"
"Yes","0","124","5.001875864","Euler’s_Method_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4006","0"
"Yes","0","0",".217722786","Power_Iteration_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4191","0"
"Yes","0","0",".007763113","Path_Compression_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1881","0"
"Yes","0","134","1.368073091","Geometric_Set_Cover_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5843","0"
"Yes","0","0",".021005596","Shortest_Path_Kernel_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3789","0"
"Yes","0","0",".008702967","Mistral_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2806","0"
"Yes","0","0",".032049694","Quad_Mesh_Generation_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2897","0"
"Yes","0","0",".007370105","Minimum_Face_Cover_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4625","0"
"Yes","0","136",".099812206","Euclidean_Division_Algorithm_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3385","0"
"No","1","N/A","0","Harris_Corner_Detector_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5919","0"
"No","1","N/A","0","LSQR_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5537","0"
"Yes","0","0",".262547698","Gauss_Legendre_Quadrature_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2654","0"
"Yes","0","124","5.002001027","Cycle_Canceling_Flow_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3957","0"
"Yes","0","0",".036209108","Matrix_Rank_Computation_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1714","0"
"Yes","0","0","1.220118196","Newton_Optimization_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4656","0"
"Yes","0","0",".400817256","LORA_Fine_Tuning_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2197","0"
"Yes","0","0",".005923893","Prime_Counting_Function_πx_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1931","0"
"No","1","N/A","0","CBOW_Model_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5290","0"
"No","1","N/A","0","Bayesian_Gaussian_Mixture_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4009","0"
"Yes","0","0",".005299059","Randomized_DFS_Tree_Sampling_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4549","0"
"Yes","0","0",".163214618","Ridge_Regression_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4409","0"
"Yes","0","0",".005140520","Collinearity_Check_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1539","0"
"Yes","0","0",".006266622","ARIA_192_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4073","0"
"Yes","0","0",".005099141","Camellia_192_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6130","0"
"No","1","N/A","0","Graph_Autoencoder_Reconstruction_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3253","0"
"No","1","N/A","0","Barnes_Hut_Algorithm_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7800","0"
"Yes","0","0",".005896205","Triconnected_Components_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","10692","0"
"Yes","0","0",".244556036","Homogeneous_Coordinate_Transformation_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7783","0"
"Yes","0","0",".008274532","Booth’s_Multiplication_Algorithm_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6277","0"
"Yes","0","136",".091360292","Karger’s_Randomized_Min_Cut_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6474","0"
"Yes","0","0",".458354361","Belief_Propagation_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5177","0"
"Yes","0","0",".008024677","Grade_School_Division_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3513","0"
"Yes","0","0",".007632015","HIGHT_64_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4247","0"
"Yes","0","0",".007651757","Path_Augmentation_DFS_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6215","0"
"Yes","0","0",".065192470","Gaussian_Elimination_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4009","0"
"Yes","0","139",".079374953","3DES_EDE_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","9698","0"
"Yes","0","139",".315125620","Softmax_Regression_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4344","0"
"Yes","0","0",".383309079","Interior_Point_Method_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7080","0"
"Yes","0","124","5.002174659","AlexNet_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","13873","0"
"Yes","0","0",".007953234","Modular_Arithmetic_Addition_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1670","0"
"Yes","0","0",".007155665","ChaCha12_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2516","0"
"Yes","0","0",".410394588","LU_Solver_for_Linear_System_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6343","0"
"Yes","0","139",".202066352","Graph_Neural_Network_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4130","0"
"No","1","N/A","0","Durand_Kerner_Method_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2230","0"
"Yes","0","0",".006990609","Triangle_Strip_Generation_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2310","0"
"Yes","0","0",".123758010","Matrix_Inversion_via_Adjugate_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5576","0"
"Yes","0","0",".928672232","Ridge_Classifier_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3357","0"
"Yes","0","0",".005789499","Dilation_Binary_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4188","0"
"Yes","0","0",".006484172","RC5_CFB_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3255","0"
"Yes","0","0",".108938855","Secant_Method_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3579","0"
"Yes","0","0",".096081946","Bayesian_Inference_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4064","0"
"Yes","0","0",".006191851","Dynamic_Tree_Link_Cut_Tree_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5154","0"
"Yes","0","0",".671988543","Gauss_Laguerre_Quadrature_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4115","0"
"No","1","N/A","0","Poisson_Equation_Solver_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2077","0"
"Yes","0","0",".008602858","SKINNY_64_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5751","0"
"Yes","0","0",".045419224","Guard_Placement_Problem_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2694","0"
"Yes","0","0",".093049015","Determinant_via_LU_Decomposition_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3874","0"
"Yes","0","0",".145446637","Vorticity_Stream_Function_Method_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4019","0"
"Yes","0","0",".006524636","Relabel_to_Front_Algorithm_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3571","0"
"No","1","N/A","0","Discrete_Cosine_Transform_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3388","0"
"Yes","0","0",".063929791","Central_Difference_Method_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2624","0"
"Yes","0","0",".041632459","Signed_Area_Computation_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2974","0"
"Yes","0","0",".404627388","LOD_Mesh_Simplification_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","8829","0"
"Yes","0","0",".082069730","Gemini_Model_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4576","0"
"Yes","0","0",".033625279","Graph_Generator_Watts_Strogatz_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4404","0"
"Yes","0","0",".064951222","Triangle_Centroid_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1465","0"
"Yes","0","0",".088028988","Root_Finding_Newton_Raphson_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2521","0"
"No","1","N/A","0","Bernoulli_Naive_Bayes_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3544","0"
"Yes","0","0",".013612447","Stacking_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4269","0"
"Yes","0","0",".321916853","Kernel_PCA_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","8802","0"
"Yes","0","0",".005705445","Recursive_DFS_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3225","0"
"Yes","0","139",".211407970","Maximum_Empty_Circle_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","9829","0"
"Yes","0","0",".006060102","Induced_Subgraph_Extraction_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1207","0"
"Yes","0","0",".426751447","Fast_Poisson_Solver_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7780","0"
"No","1","N/A","0","Mandelbrot_Set_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3651","0"
"Yes","0","0",".175170721","Adaptive_Quadrature_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4260","0"
"Yes","0","0",".007887242","Minimum_Cut_via_Max_Flow_v8.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7219","0"
